"1","20","30","45","50","100","200"
1,NA,NA,NA,NA,NA,NA
NA,1,NA,NA,NA,NA,0.876714007519209
NA,NA,1,NA,NA,NA,NA
NA,NA,NA,1,NA,NA,NA
NA,NA,NA,NA,1,NA,NA
NA,NA,NA,NA,NA,1,NA
NA,0.876714007519209,NA,NA,NA,NA,1
