"1","20","30","45","50","100","200","99","101","102"
1,0.885714285714286,0.885714285714286,0.885714285714286,1,NA,NA,0.885714285714286,NA,NA
0.885714285714286,1,0.885714285714286,0.892857142857143,0.928571428571429,NA,NA,1,NA,NA
0.885714285714286,0.885714285714286,1,0.885714285714286,0.885714285714286,NA,-0.885714285714286,0.885714285714286,NA,NA
0.885714285714286,0.892857142857143,0.885714285714286,1,0.821428571428571,NA,NA,1,NA,NA
1,0.928571428571429,0.885714285714286,0.821428571428571,1,NA,NA,0.885714285714286,NA,NA
NA,NA,NA,NA,NA,1,NA,NA,0.828571428571429,NA
NA,NA,-0.885714285714286,NA,NA,NA,1,NA,NA,NA
0.885714285714286,1,0.885714285714286,1,0.885714285714286,NA,NA,1,NA,NA
NA,NA,NA,NA,NA,0.828571428571429,NA,NA,1,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,1
